title,release_date,budget,director,distributor,dom_total_gross,domestic_total_adj_gross,genre,oscar_noms,oscar_wins,producers,rating,runtime_mins,theaters,clean_rating,new_genre,days_in_theater,year,summer,fall,holiday,winter,spring,PG-13,R,PG,G,GP,M/PG,director_prev_nom,director_prev_win
21 Grams,11/21/2003,20000000.0,Alejandro Gonzalez Inarritu,Focus Features,16290476.0,23578000.0,Drama,2,0.0,"['Alejandro González Iñárritu', 'Ted Hope']",R,125.0,411.0,R,Drama,146.0,2003.0,0,0,1,0,0,0,1,0,0,0,0,0,0
21 Jump Street,3/16/2012,42000000.0,Phil Lord,Sony / Columbia,138447667.0,154430200.0,Action Comedy,0,0.0,"['Jonah Hill', 'Neal H. Moritz', 'Channing Tatum']",R,109.0,3148.0,R,Act_Adven,107.0,2012.0,0,0,0,0,1,0,1,0,0,0,0,0,0
22 Jump Street,6/13/2014,50000000.0,Phil Lord,Sony / Columbia,191719337.0,207739500.0,Action Comedy,0,0.0,"['Reid Carolin', 'Jonah Hill', 'Phil Lord', 'Neal H. Moritz', 'Channing Tatum']",R,112.0,3426.0,R,Act_Adven,166.0,2014.0,1,0,0,0,0,0,1,0,0,0,0,0,0
23 Blast,10/24/2014,,0,Ocean Avenue Entertainment,549185.0,590900.0,Sports Drama,0,0.0,,PG-13,98.0,617.0,PG-13,Sports,27.0,2014.0,0,1,0,0,0,1,0,0,0,0,0,0,0
24 Hour Party People,8/9/2002,,Michael Winterbottom,MGM,1184096.0,1820000.0,Music Drama,0,0.0,,R,115.0,37.0,R,Musical,,2002.0,1,0,0,0,0,0,1,0,0,0,0,0,0
The 24-Hour Woman,1/29/1999,,0,Artisan,109535.0,192500.0,Unknown,0,0.0,,R,105.0,30.0,R,None,48.0,1999.0,0,0,0,1,0,0,1,0,0,0,0,0,0
The 24th Day,5/14/2004,,0,Screen Media,14460.0,20800.0,Unknown,0,0.0,,R,96.0,1.0,R,None,,2004.0,1,0,0,0,0,0,1,0,0,0,0,0,0
25th Hour,12/19/2002,5000000.0,Spike Lee,Buena Vista,13084595.0,19390800.0,Crime Drama,0,0.0,"['Jon Kilik', 'Nick Wechsler']",R,134.0,495.0,R,Crime_Thriller,136.0,2002.0,0,0,1,0,0,0,1,0,0,0,0,0,0
27 Dresses,1/18/2008,30000000.0,Anne Fletcher,Fox,76808654.0,95529400.0,Romantic Comedy,0,0.0,"['Roger Birnbaum', 'Gary Barber', 'Jonathan Glickman', 'Jeffrey Silver']",PG-13,107.0,3074.0,PG-13,Romance,132.0,2008.0,0,0,0,1,0,1,0,0,0,0,0,0,0
28 Days,4/14/2000,43000000.0,Betty Thomas,Sony / Columbia,37170488.0,61583000.0,Comedy / Drama,0,0.0,,PG-13,103.0,2523.0,PG-13,Comedy,,2000.0,0,0,0,0,1,1,0,0,0,0,0,0,0
28 Days Later,6/27/2003,8000000.0,Danny Boyle,Fox Searchlight,45064915.0,66737900.0,Horror,0,0.0,,R,113.0,1407.0,R,Horror,125.0,2003.0,1,0,0,0,0,0,1,0,0,0,0,0,0
28 Days Later,,,0,Unknown,45064915.0,,Horror,0,0.0,,R,113.0,,R,Horror,,,0,0,0,0,0,0,1,0,0,0,0,0,0
28 Weeks Later,5/11/2007,,Juan Carlos Fresnadillo,Fox Atomic,28638916.0,37172300.0,Horror,0,0.0,"['Danny Boyle', 'Alex Garland']",R,91.0,2305.0,R,Horror,97.0,2007.0,1,0,0,0,0,0,1,0,0,0,0,0,0
29th Street,11/1/1991,,George Gallo,Fox,2120564.0,4498000.0,Comedy,0,0.0,,R,101.0,131.0,R,Comedy,,1991.0,0,0,1,0,0,0,1,0,0,0,0,0,0
2:22,6/30/2017,,0,Magnolia,422.0,400.0,Thriller,0,0.0,,PG-13,99.0,3.0,PG-13,Crime_Thriller,6.0,2017.0,1,0,0,0,0,1,0,0,0,0,0,0,0
"3 1/2 Minutes, 10 Bullets",6/19/2015,,Marc Silver,Participant Media,30407.0,32900.0,Documentary,0,0.0,,R,98.0,8.0,R,Documentary,80.0,2015.0,1,0,0,0,0,0,1,0,0,0,0,0,0
3 Backyards,3/11/2011,,0,Screen Media,43073.0,48000.0,Drama,0,0.0,,R,88.0,3.0,R,Drama,34.0,2011.0,0,0,0,0,1,0,1,0,0,0,0,0,0
3 Days to Kill,2/21/2014,28000000.0,McG,Relativity,30697999.0,34405200.0,Action Thriller,0,0.0,"['Luc Besson', 'Adi Hasak', 'Ryan Kavanaugh', 'Virginie Silla', 'Tucker Tooley']",PG-13,117.0,2872.0,PG-13,Act_Adven,83.0,2014.0,0,0,0,1,0,1,0,0,0,0,0,0,0
3 Generations,5/5/2017,,Gaby Dellal,Weinstein Company,68852.0,68700.0,Drama,0,0.0,"['Dorothy Berwin', 'Peter Saraf', 'Marc Turtletaub']",PG-13,92.0,37.0,PG-13,Drama,20.0,2017.0,1,0,0,0,0,1,0,0,0,0,0,0,0
3 Hearts,3/13/2015,,0,Cohen Media Group,164992.0,175400.0,Foreign,0,0.0,,PG-13,106.0,29.0,PG-13,Foreign,69.0,2015.0,0,0,0,0,1,1,0,0,0,0,0,0,0
3 Idiotas,6/2/2017,,0,Pantelion,1249233.0,1246400.0,Comedy,0,0.0,,PG-13,106.0,349.0,PG-13,Comedy,27.0,2017.0,1,0,0,0,0,1,0,0,0,0,0,0,0
3 Idiots,12/23/2009,,0,Reliance Big Pictures,6532874.0,7502000.0,Comedy / Drama,0,0.0,,PG,160.0,156.0,PG,Comedy,78.0,2009.0,0,0,1,0,0,0,0,1,0,0,0,0,0
3 Nights in the Desert,2/6/2015,,0,"Monterey Media, Inc.",1297.0,1400.0,Drama,0,0.0,,R,90.0,2.0,R,Drama,58.0,2015.0,0,0,0,1,0,0,1,0,0,0,0,0,0
3 Ninjas,8/7/1992,,Jon Turteltaub,Buena Vista,29000301.0,62403100.0,Family Adventure,0,0.0,,PG,85.0,1954.0,PG,Family,,1992.0,1,0,0,0,0,0,0,1,0,0,0,0,0
3 Ninjas Kick Back,5/6/1994,,0,TriStar,11798854.0,25206600.0,Family Adventure,0,0.0,,PG,94.0,2043.0,PG,Family,,1994.0,1,0,0,0,0,0,0,1,0,0,0,0,0
3 Ninjas Knuckle Up,3/10/1995,,0,Sony / Columbia,413479.0,848800.0,Unknown,0,0.0,,PG-13,87.0,52.0,PG-13,None,,1995.0,0,0,0,0,1,1,0,0,0,0,0,0,0
3 Ninjas: High Noon at Mega Mountain,4/10/1998,,Sean McNamara,Sony / Columbia,375805.0,715600.0,Unknown,0,0.0,,PG,93.0,120.0,PG,None,,1998.0,0,0,0,0,1,0,0,1,0,0,0,0,0
3 Strikes,3/1/2000,3400000.0,0,MGM,9832166.0,16289700.0,Crime Comedy,0,0.0,,R,82.0,678.0,R,Crime_Thriller,,2000.0,0,0,0,0,1,0,1,0,0,0,0,0,0
3-Iron,4/29/2005,,0,Sony Classics,241914.0,337000.0,Foreign,0,0.0,,R,95.0,31.0,R,Foreign,111.0,2005.0,0,0,0,0,1,0,1,0,0,0,0,0,0
30 Beats,7/20/2012,,0,Roadside Attractions,14693.0,16900.0,Romantic Comedy,0,0.0,,R,,15.0,R,Romance,13.0,2012.0,1,0,0,0,0,0,1,0,0,0,0,0,0
30 Days of Night,10/19/2007,30000000.0,David Slade,Sony / Columbia,39568996.0,51359200.0,Horror,0,0.0,['Sam Raimi'],R,113.0,2859.0,R,Horror,37.0,2007.0,0,1,0,0,0,0,1,0,0,0,0,0,0
30 Minutes or Less,8/12/2011,28000000.0,Ruben Fleischer,Sony / Columbia,37053924.0,41674000.0,Action Comedy,0,0.0,['Ben Stiller'],R,83.0,2888.0,R,Act_Adven,48.0,2011.0,1,0,0,0,0,0,1,0,0,0,0,0,0
30 Years to Life,6/7/2002,,0,Innovation Film Group,103540.0,154100.0,Unknown,0,0.0,,R,110.0,6.0,R,None,468.0,2002.0,1,0,0,0,0,0,1,0,0,0,0,0,0
300,3/9/2007,65000000.0,Zack Snyder,Warner Bros.,210614939.0,273370800.0,Period Action,0,0.0,"['Scott Mednick', 'Gianni Nunnari', 'Mark Canton', 'Bernie Goldmann', 'Jeffrey Silver', 'Deborah Snyder', 'Thomas Tull']",R,117.0,3280.0,R,Historical,125.0,2007.0,0,0,0,0,1,0,1,0,0,0,0,0,0
3000 Miles to Graceland,2/23/2001,62000000.0,0,Warner Bros.,15749959.0,24849300.0,Action Comedy,0,0.0,['Don Carmody'],R,125.0,2545.0,R,Act_Adven,,2001.0,0,0,0,1,0,0,1,0,0,0,0,0,0
300: Rise of An Empire,3/7/2014,110000000.0,Noam Murro,Warner Bros.,106580051.0,119082800.0,Period Action,0,0.0,"['Gianni Nunnari', 'Mark Canton', 'Zack Snyder', 'Deborah Snyder', 'Bernie Goldmann', 'Thomas Tull', 'Frank Miller', 'Stephen Jones', 'Jon Jashni']",R,102.0,3490.0,R,Historical,83.0,2014.0,0,0,0,0,1,0,1,0,0,0,0,0,0
31,8/26/2016,,Rob Zombie,Saban Films,779820.0,815800.0,Horror,0,0.0,,R,102.0,538.0,R,Horror,65.0,2016.0,1,0,0,0,0,0,1,0,0,0,0,0,0
The 33,11/13/2015,,0,Warner Bros.,12227722.0,12553500.0,Drama,0,0.0,,PG-13,120.0,2452.0,PG-13,Drama,69.0,2015.0,0,0,1,0,0,1,0,0,0,0,0,0,0
35 and Ticking,5/20/2011,,0,Image Entertainment,113794.0,126700.0,Romantic Comedy,0,0.0,,R,90.0,6.0,R,Romance,86.0,2011.0,1,0,0,0,0,0,1,0,0,0,0,0,0
36 Saints,9/6/2013,,0,Active Fox Productions,11640.0,13300.0,Thriller,0,0.0,,R,,9.0,R,Crime_Thriller,6.0,2013.0,0,1,0,0,0,0,1,0,0,0,0,0,0
360,8/3/2012,,Fernando Meirelles,Magnolia,100343.0,110300.0,Drama,0,0.0,,R,111.0,12.0,R,Drama,55.0,2012.0,1,0,0,0,0,0,1,0,0,0,0,1,0
3:10 to Yuma,9/7/2007,55000000.0,James Mangold,Lionsgate,53606916.0,69579900.0,Western,2,0.0,"['Ryan Kavanaugh', 'Cathy Konrad']",R,117.0,3006.0,R,Western,69.0,2007.0,0,1,0,0,0,0,1,0,0,0,0,0,0
40 Days and 40 Nights,3/1/2002,,Michael Lehman,Miramax,37950822.0,58330600.0,Romantic Comedy,0,0.0,"['Tim Bevan', 'Eric Fellner', 'Michael London']",R,94.0,2399.0,R,Romance,83.0,2002.0,0,0,0,0,1,0,1,0,0,0,0,0,0
The 40-Year-Old Virgin,8/19/2005,26000000.0,Judd Apatow,Universal,109449237.0,152477700.0,Comedy,0,0.0,"['Judd Apatow', 'Shauna Robertson', 'Seth Rogen', 'Clayton Townsend']",R,116.0,3006.0,R,Comedy,118.0,2005.0,1,0,0,0,0,0,1,0,0,0,0,0,0
42,4/12/2013,40000000.0,Brian Helgeland,Warner Bros.,95020213.0,101256600.0,Sports Drama,0,0.0,"['Jason Clark', 'Jon Jashni', 'Thomas Tull']",PG-13,128.0,3405.0,PG-13,Sports,104.0,2013.0,0,0,0,0,1,1,0,0,0,0,0,0,0
44 Inch Chest,1/15/2010,,Malcolm Venville,Image Entertainment,39033.0,43800.0,Drama,0,0.0,"['Steve Golin', 'Paul Green']",R,95.0,5.0,R,Drama,69.0,2010.0,0,0,0,1,0,0,1,0,0,0,0,0,0
45 Years,12/23/2015,,Andrew Haigh,IFC,4247285.0,4418300.0,Drama,1,0.0,,R,95.0,251.0,R,Drama,106.0,2015.0,0,0,1,0,0,0,1,0,0,0,0,0,0
47 Meters Down,6/16/2017,5500000.0,Johannes Roberts,Entertainment Studios,44307192.0,44244800.0,Horror Thriller,0,0.0,,PG-13,89.0,2471.0,PG-13,Horror,125.0,2017.0,1,0,0,0,0,1,0,0,0,0,0,0,0
47 Ronin,12/25/2013,175000000.0,Carl Rinsch,Universal,38362475.0,42476500.0,Action Drama,0,0.0,"['Pamela Abdy', 'Erwin Stoff', 'Scott Stuber']",PG-13,127.0,2690.0,PG-13,Act_Adven,43.0,2013.0,0,0,1,0,0,1,0,0,0,0,0,0,0
48 HRS.,12/10/1982,,Walter Hill,Paramount,78868508.0,227679300.0,Action Comedy,0,0.0,"['Lawrence Gordon', 'Joel Silver']",R,96.0,1050.0,R,Act_Adven,,1982.0,0,0,1,0,0,0,1,0,0,0,0,0,0
4:44: Last Day on Earth,3/23/2012,,Abel Ferrara,IFC,17801.0,20100.0,Fantasy Drama,0,0.0,,R,81.0,3.0,R,Fantasy_Scifi,13.0,2012.0,0,0,0,0,1,0,1,0,0,0,0,0,0
The 4th Tenor,11/22/2002,,0,Wine Women & Song,2152.0,3300.0,Unknown,0,0.0,,PG-13,97.0,2.0,PG-13,None,,2002.0,0,0,1,0,0,1,0,0,0,0,0,0,0
5 Days of War,8/19/2011,12000000.0,Renny Harlin,Anchor Bay Films,17479.0,19700.0,Action Drama,0,0.0,,R,113.0,6.0,R,Act_Adven,27.0,2011.0,1,0,0,0,0,0,1,0,0,0,0,0,0
5 Flights Up,5/8/2015,,0,Focus Features,1020921.0,1069200.0,Drama,0,0.0,,PG-13,92.0,94.0,PG-13,Drama,48.0,2015.0,1,0,0,0,0,1,0,0,0,0,0,0,0
5 to 7,4/3/2015,,0,IFC,162685.0,168700.0,Romance,0,0.0,,R,95.0,27.0,R,Romance,44.0,2015.0,0,0,0,0,1,0,1,0,0,0,0,0,0
50 First Dates,2/13/2004,75000000.0,Peter Segal,Sony / Columbia,120908074.0,173866200.0,Romantic Comedy,0,0.0,"['Jack Giarraputo', 'Steve Golin', 'Daniel Lupi']",PG-13,96.0,3612.0,PG-13,Romance,146.0,2004.0,0,0,0,1,0,1,0,0,0,0,0,0,0
50 to 1,3/21/2014,,Jim Wilson,Ten Furlongs,1064454.0,1156400.0,Drama,0,0.0,['Jim Wilson'],PG-13,110.0,133.0,PG-13,Drama,209.0,2014.0,0,0,0,0,1,1,0,0,0,0,0,0,0
50/50,9/30/2011,8000000.0,Jonathan Levine,Summit Entertainment,35014192.0,39379900.0,Comedy / Drama,0,0.0,"['Evan Goldberg', 'Will Reiser', 'Seth Rogen']",R,99.0,2479.0,R,Comedy,90.0,2011.0,0,1,0,0,0,0,1,0,0,0,0,0,0
52 Pick-Up,11/7/1986,,0,Cannon Films,5186646.0,12484300.0,Unknown,0,0.0,,R,110.0,730.0,R,None,,1986.0,0,0,1,0,0,0,1,0,0,0,0,0,0
54,8/28/1998,,Mark Christopher,Miramax,16757163.0,31906500.0,Drama,0,0.0,"['Don Carmody', 'Bobby Cohen']",R,86.0,1869.0,R,Drama,,1998.0,1,0,0,0,0,0,1,0,0,0,0,0,0
The 5th Quarter,3/25/2011,,0,Rocky Mountain Pictures,408159.0,463700.0,Drama,0,0.0,,PG-13,101.0,123.0,PG-13,Drama,20.0,2011.0,0,0,0,0,1,1,0,0,0,0,0,0,0
The 5th Wave,1/22/2016,38000000.0,0,Sony / Columbia,34916787.0,36330000.0,Sci-Fi Action,0,0.0,,PG-13,112.0,2908.0,PG-13,Fantasy_Scifi,125.0,2016.0,0,0,0,1,0,1,0,0,0,0,0,0,0
5x2,6/10/2005,,0,ThinkFilm,128752.0,179400.0,Foreign,0,0.0,,R,90.0,5.0,R,Foreign,83.0,2005.0,1,0,0,0,0,0,1,0,0,0,0,0,0
6 Days,8/18/2017,,0,Vertical Entertainment,,,Action,0,0.0,,R,94.0,,R,Act_Adven,,2017.0,1,0,0,0,0,0,1,0,0,0,0,0,0
6 Month Rule,6/1/2012,,0,Secret Identity,14057.0,15500.0,Comedy,0,0.0,,R,99.0,3.0,R,Comedy,27.0,2012.0,1,0,0,0,0,0,1,0,0,0,0,0,0
6 Souls,4/5/2013,,"Mars Marlind, Bjorn Stein",Radius-TWC,,,Horror Thriller,0,0.0,,R,112.0,,R,Horror,,2013.0,0,0,0,0,1,0,1,0,0,0,0,0,0
600 Millas  - Box Office Mojo,,,0,Unknown,,,Drama / Thriller,0,0.0,,R,85.0,,R,Drama,,,0,0,0,0,0,0,1,0,0,0,0,0,0
The 6th Day,11/17/2000,82000000.0,0,Sony / Columbia,34604280.0,57297500.0,Sci-Fi Action,0,0.0,,PG-13,124.0,2516.0,PG-13,Fantasy_Scifi,,2000.0,0,0,1,0,0,1,0,0,0,0,0,0,0
The 6th Man,3/28/1997,,Randall Miller,Buena Vista,14772788.0,28741000.0,Sports Comedy,0,0.0,,PG-13,109.0,1231.0,PG-13,Sports,,1997.0,0,0,0,0,1,1,0,0,0,0,0,0,0
7 Dias,8/17/2007,,0,Xenon Pictures,16791.0,21800.0,Foreign,0,0.0,,PG-13,95.0,8.0,PG-13,Foreign,9.0,2007.0,1,0,0,0,0,1,0,0,0,0,0,0,0
'71,2/27/2015,,0,Roadside Attractions,1270847.0,1367900.0,War Drama,0,0.0,,R,99.0,121.0,R,War,69.0,2015.0,0,0,0,1,0,0,1,0,0,0,0,0,0
7500  - Box Office Mojo,,,0,CBS Films,,,Thriller,0,0.0,['Roy Lee'],PG-13,,,PG-13,Crime_Thriller,,,0,0,0,0,0,1,0,0,0,0,0,0,0
8 1/2 Women,5/26/2000,,0,Lions Gate,424123.0,702700.0,Comedy,0,0.0,,R,120.0,30.0,R,Comedy,62.0,2000.0,1,0,0,0,0,0,1,0,0,0,0,0,0
8 Heads in a Duffel Bag,4/18/1997,,Tom Schulman,Orion Pictures,3602884.0,7009500.0,Crime Comedy,0,0.0,,R,95.0,1553.0,R,Crime_Thriller,,1997.0,0,0,0,0,1,0,1,0,0,0,0,0,0
8 Mile,11/8/2002,41000000.0,Curtis Hanson,Universal,116750901.0,179312700.0,Music Drama,1,1.0,['Brian Grazer'],R,118.0,2585.0,R,Musical,139.0,2002.0,0,0,1,0,0,0,1,0,0,0,0,1,0
8 Million Ways to Die,4/25/1986,,0,TriStar,1305114.0,3141400.0,Unknown,0,0.0,,R,115.0,215.0,R,None,,1986.0,0,0,0,0,1,0,1,0,0,0,0,0,0
8 Seconds,2/25/1994,,John G. Avildsen,New Line,19623396.0,41922700.0,Sports Drama,0,0.0,['Michael Shamberg'],PG-13,104.0,838.0,PG-13,Sports,,1994.0,0,0,0,1,0,1,0,0,0,0,0,1,1
8 Women,9/6/2002,,0,Focus Features,3098776.0,4762800.0,Foreign,0,0.0,,R,103.0,85.0,R,Foreign,104.0,2002.0,0,1,0,0,0,0,1,0,0,0,0,0,0
800 Bullets,10/29/2004,,0,TLA Releasing,866.0,1200.0,Foreign,0,0.0,,R,124.0,2.0,R,Foreign,,2004.0,0,1,0,0,0,0,1,0,0,0,0,0,0
84 Charing Cross Road,2/13/1987,,0,Columbia,1083486.0,2474600.0,Unknown,0,0.0,,PG,100.0,24.0,PG,None,,1987.0,0,0,0,1,0,0,0,1,0,0,0,0,0
88 Minutes,4/18/2008,,Jon Avnet,Sony / Columbia,17213467.0,21409000.0,Thriller,0,0.0,"['Lawrence Bender', 'Randall Emmett', 'George Furla']",R,108.0,2168.0,R,Crime_Thriller,,2008.0,0,0,0,0,1,0,1,0,0,0,0,0,0
8: The Mormon Proposition,6/18/2010,,0,Red Flag Releasing,100280.0,112600.0,Documentary,0,0.0,,R,80.0,16.0,R,Documentary,34.0,2010.0,1,0,0,0,0,0,1,0,0,0,0,0,0
8MM,2/26/1999,40000000.0,Joel Schumacher,Sony / Columbia,36663315.0,64449500.0,Thriller,0,0.0,['Gavin Polone'],R,124.0,2370.0,R,Crime_Thriller,,1999.0,0,0,0,1,0,0,1,0,0,0,0,0,0
9,9/9/2009,30000000.0,0,Focus Features,31749894.0,37829700.0,Animation,0,0.0,"['Timur Bekmambetov', 'Tim Burton']",PG-13,79.0,2060.0,PG-13,Animation,85.0,2009.0,0,1,0,0,0,1,0,0,0,0,0,0,0
9 1/2 Weeks,2/21/1986,,0,MGM,6735922.0,16213400.0,Unknown,0,0.0,['Sidney Kimmel'],R,118.0,28.0,R,None,,1986.0,0,0,0,1,0,0,1,0,0,0,0,0,0
9 to 5,12/19/1980,,0,Fox,103290500.0,342893700.0,Comedy,1,0.0,,PG,110.0,,PG,Comedy,,1980.0,0,0,1,0,0,0,0,1,0,0,0,0,0
11-Sep,9/8/2017,,0,Atlas Distribution,170000.0,170000.0,Drama,0,0.0,,R,90.0,425.0,R,Drama,,2017.0,0,1,0,0,0,0,1,0,0,0,0,0,0
90 Minutes in Heaven,9/11/2015,5000000.0,Michael Polish,Samuel Goldwyn,4842699.0,5205300.0,Drama,0,0.0,,PG-13,121.0,899.0,PG-13,Drama,51.0,2015.0,0,1,0,0,0,1,0,0,0,0,0,0,0
95 Miles to Go,4/7/2006,,0,ThinkFilm,3195.0,4400.0,Comedy,0,0.0,,R,81.0,2.0,R,Comedy,6.0,2006.0,0,0,0,0,1,0,1,0,0,0,0,0,0
976-Evil,3/24/1989,,0,New Line,2955917.0,6649000.0,Unknown,0,0.0,,R,92.0,251.0,R,None,,1989.0,0,0,0,0,1,0,1,0,0,0,0,0,0
99 Homes,9/25/2015,8000000.0,0,Broad Green Pictures,1411927.0,1449300.0,Thriller,0,0.0,,R,112.0,691.0,R,Crime_Thriller,62.0,2015.0,0,1,0,0,0,0,1,0,0,0,0,0,0
99% - The Occupy Wall Street Collaborative Film,9/6/2013,,0,Participant Media,,,Documentary,0,0.0,,R,97.0,,R,Documentary,,2013.0,0,1,0,0,0,0,1,0,0,0,0,0,0
[Rec] 2,7/9/2010,,0,Magnolia,27766.0,32200.0,Foreign / Horror,0,0.0,,R,85.0,7.0,R,Foreign,34.0,2010.0,1,0,0,0,0,0,1,0,0,0,0,0,0
oph,12/20/1979,12000000.0,Bob Fosse,Fox,37823676.0,134567900.0,Musical,9,,,R,123.0,,R,Musical,0.0,1979.0,0,0,1,0,0,0,1,0,0,0,0,2,1
Lenny,12/5/1974,0.0,Bob Fosse,United Artists,11622000.0,,None,1,,,R,112.0,,R,None,,1974.0,0,0,0,1,0,0,1,0,0,0,0,1,1
The Boys from Brazil,12/5/1978,12000000.0,Franklin J. Schaffner,Fox,19000000.0,,Drama,3,,,R,127.0,,R,Drama,0.0,1978.0,0,0,1,0,0,0,1,0,0,0,0,1,1
The Boys from Brazil,12/5/1978,12000000.0,Franklin J. Schaffner,Fox,19000000.0,,None,3,,R,R,127.0,,R,None,,1978.0,0,0,0,1,0,0,1,0,0,0,0,1,1
Papillon,12/16/1973,13500000.0,Franklin J. Schaffner,Allied Artists,53267000.0,268742500.0,Act_Adven,0,,,PG,150.0,,PG,Act_Adven,,1973.0,0,0,0,1,0,0,0,1,0,0,0,1,1
Patton,2/4/1970,12000000.0,Franklin J. Schaffner,Fox,61749765.0,355758300.0,War,1,,,PG,170.0,,PG,War,,1970.0,0,0,0,0,1,0,0,1,0,0,0,0,0
Planet of the Apes,2/8/1968,0.0,Franklin J. Schaffner,Fox,32589624.0,222156800.0,Fantasy_Scifi,1,,,G,112.0,,G,Fantasy_Scifi,,1968.0,0,0,0,0,1,0,0,0,1,0,0,0,0
Sphinx,2/13/1981,0.0,Franklin J. Schaffner,Warner Bros.,2022771.0,6497600.0,None,0,,,PG,118.0,,PG,None,,1981.0,0,0,0,0,1,0,0,1,0,0,0,1,1
Giant,10/10/1956,0.0,George Stevens,Warner Bros.,177909.0,,Drama,3,,"George Stevens, Henry Ginsberg",,201.0,,,Drama,0.0,1956.0,0,1,0,0,0,0,0,0,0,0,0,3,1
Gunga Din,2/17/1939,0.0,George Stevens,RKO,0.0,,Act_Adven,0,,George Stevens,,117.0,,,Act_Adven,0.0,1939.0,0,0,0,1,0,0,0,0,0,0,0,0,0
The Fountainhead,7/2/1949,0.0,King Vidor,Warner Bros.,0.0,,Drama,0,,Henry Blanke,,114.0,,,Drama,0.0,1949.0,1,0,0,0,0,0,0,0,0,0,0,4,0
Operation Crossbow,4/1/1965,0.0,Michael Anderson,MGM,0.0,,War,0,,,,116.0,,,War,,1965.0,0,0,1,0,0,0,0,0,0,0,0,1,0
The Wreck of the Mary Deare,11/6/1959,0.0,Michael Anderson,MGM,0.0,,Act_Adven,0,,,,105.0,,,Act_Adven,,1959.0,0,0,0,1,0,0,0,0,0,0,0,1,0
The Day the Earth Stood Still,9/18/1951,0.0,Robert Wise,Fox,0.0,,Fantasy_Scifi,0,,Julian Blaustein,,92.0,,,Fantasy_Scifi,0.0,1951.0,0,1,0,0,0,0,0,0,0,0,0,0,0
Helen of Troy,1/26/1956,0.0,Robert Wise,Warner Bros.,0.0,,Historical,0,,,,118.0,,,Historical,0.0,1956.0,0,0,0,1,0,0,0,0,0,0,0,0,0
The Hindenburg,12/25/1975,0.0,Robert Wise,Universal,0.0,,Drama,0,,Robert Wise,PG,126.0,,PG,Drama,0.0,1975.0,0,0,1,0,0,0,0,1,0,0,0,3,2
West Side Story,10/18/1961,6000000.0,Robert Wise,MGM,43656822.0,499814600.0,Musical,1,,,,151.0,,,Musical,,1961.0,0,1,0,0,0,0,0,0,0,0,0,1,0
Casanova Brown,9/14/1944,0.0,Sam Wood,RKO,0.0,,Comedy,0,,Nunnally Johnson,,94.0,,,Comedy,0.0,1944.0,0,1,0,0,0,0,0,0,0,0,0,3,0
Command Decision,12/25/1948,0.0,Sam Wood,MGM,0.0,,War,0,,Sidney Franklin,,112.0,,,War,0.0,1948.0,0,0,1,0,0,0,0,0,0,0,0,3,0
For Whom the Bell Tolls,7/14/1943,3000000.0,Sam Wood,Paramount,0.0,,Romance,4,,Sam Wood,,166.0,,,Romance,0.0,1943.0,1,0,0,0,0,0,0,0,0,0,0,3,0
Hunger,12/5/2008,0.0,Steve McQueen,IFC,154084.0,184600.0,Drama,0,,,,96.0,11.0,,Drama,184.0,2008.0,0,0,0,1,0,0,0,0,0,0,0,0,0
The Agony and the Ecstasy,10/7/1965,7175000.0,Carol Reed,Fox,8000000.0,,Historical,0,,Carol Reed,,138.0,,,Historical,0.0,1965.0,0,1,0,0,0,0,0,0,0,0,0,2,0
The Barkleys of Broadway,5/4/1949,0.0,Charles Walters,RKO,0.0,,Musical,0,,Arthur Freed,,109.0,,,Musical,0.0,1949.0,1,0,0,0,0,0,0,0,0,0,0,0,0
The Belle of New York,2/22/1952,0.0,Charles Walters,MGM,0.0,,Musical,0,,Arthur Freed,,82.0,,,Musical,0.0,1952.0,0,0,0,1,0,0,0,0,0,0,0,0,0
The Bishop's Wife,12/9/1947,0.0,Henry Koster,RKO,0.0,,Fantasy_Scifi,0,,Samuel Goldwyn,,109.0,,,Fantasy_Scifi,0.0,1947.0,0,0,1,0,0,0,0,0,0,0,0,0,0
Blood Alley,10/1/1955,0.0,William Wellman,Warner Bros.,0.0,,Act_Adven,0,,,,115.0,,,Act_Adven,0.0,1955.0,0,1,0,0,0,0,0,0,0,0,0,3,0
Cat on a Hot Tin Roof,9/18/1958,0.0,Richard Brooks,MGM,0.0,,Drama,2,,Lawrence Weingarten,,108.0,,,Drama,0.0,1958.0,0,1,0,0,0,0,0,0,0,0,0,0,0
Dangerous When Wet,6/18/1953,0.0,Charles Walters,MGM,0.0,,Musical,0,,George Wells,,95.0,,,Musical,0.0,1953.0,1,0,0,0,0,0,0,0,0,0,0,0,0
The Fallen Idol,5/27/2016,0.0,Carol Reed,Rialto,341121.0,203400.0,Drama,0,,,,95.0,4.0,,Drama,181.0,2016.0,1,0,0,0,0,0,0,0,0,0,0,3,1
Flower Drum Song,11/9/1961,4000000.0,Henry Koster,Universal,5000000.0,,Musical,0,,Ross Hunter,,132.0,,,Musical,0.0,1961.0,0,0,1,0,0,0,0,0,0,0,0,1,0
Good News,12/4/1947,0.0,Charles Walters,MGM,0.0,,Musical,0,,Arthur Freed,,93.0,,,Musical,0.0,1947.0,0,0,1,0,0,0,0,0,0,0,0,0,0
